1675641045;478;13;495
1675641045;115;13;295
1675641045;291;13;758
1675641045;734;13;1396
1675641045;397;13;995
1675641045;218;13;500
1675641045;354;13;714
1675641045;444;13;502
1675641045;199;13;5
1675641045;783;13;61
1675641045;134;13;939
1675641045;157;13;165
1675641045;749;13;523
1675641045;81;13;618
1675641045;631;13;1472
1675641045;533;13;416
1675641045;351;13;164
1675641045;69;13;551
1675641045;206;13;721
1675641045;738;13;1151
1675641045;735;13;108
1675641045;715;13;236
1675641045;112;13;48
1675641045;550;13;1470
1675641045;777;13;385
1675641045;166;13;345
1675641045;637;13;437
1675641045;816;13;586
1675641045;304;13;712
1675641045;699;13;239
1675641045;747;13;1147
1675641045;780;13;137
1675641045;377;13;748
1675641045;482;13;562
1675641045;325;13;955
1675641045;211;13;562
1675641045;288;13;1137
1675641045;188;13;1495
1675641045;191;13;533
1675641045;331;13;961
1675641045;520;13;84
1675641045;805;13;813
1675641045;771;13;557
1675641045;553;13;1183
1675641045;799;13;210
1675641045;438;13;1392
1675641045;138;13;1396
1675641045;508;13;778
1675641045;158;13;265
1675641045;829;13;275
1675641045;105;13;1061
1675641045;164;13;530
1675641045;88;13;615
1675641045;276;13;468
1675641045;558;13;1482
1675641045;85;13;1257
1675641045;338;13;1395
1675641045;20;13;856
1675641045;442;13;624
1675641045;751;13;850
1675641045;83;13;739
1675641045;343;13;1409
1675641045;409;13;956
1675641045;306;13;374
1675641045;490;13;1380
1675641045;407;13;1480
1675641045;333;13;1019
1675641045;380;13;299
1675641045;657;13;1478
1675641045;54;13;305
1675641045;716;13;223
1675641045;202;13;165
1675641045;260;13;680
1675641045;405;13;1405
1675641045;137;13;279
1675641045;13;13;636
1675641045;566;13;294
1675641045;541;13;1170
1675641045;471;13;683
1675641045;38;13;219
1675641045;439;13;489
1675641045;642;13;825
1675641045;613;13;16
1675641045;270;13;408
1675641045;643;13;598
1675641045;755;13;133
1675641045;352;13;939
1675641045;537;13;679
1675641045;610;13;1407
1675641045;27;13;1138
1675641045;823;13;144
1675641045;591;13;1491
1675641045;834;13;862
1675641045;204;13;1141
1675641045;797;13;1250
1675641045;350;13;590
1675641045;86;13;613
1675641045;551;13;627
1675641045;75;13;525
1675641045;813;13;363
1675641045;402;13;1477
1675641045;458;13;1160
1675641045;429;13;1142
1675641045;654;13;1206
1675641045;844;13;1067
1675641045;592;13;1213
1675641045;133;13;1214
1675641045;739;13;1469
1675641045;762;13;1379
1675641045;426;13;1016
1675641045;713;13;498
1675641045;480;13;402
1675641045;246;13;667
1675641045;639;13;1257
1675641045;815;13;571
1675641045;545;13;918
1675641045;208;13;1462
1675641045;349;13;543
1675641045;617;13;85
1675641045;773;13;38
1675641045;831;13;1056
1675641045;347;13;1221
1675641045;6;13;1427
1675641045;522;13;312
1675641045;251;13;110
1675641045;342;13;519
1675641045;626;13;45
1675641045;705;13;679
1675641045;486;13;1014
1675641045;73;13;1020
1675641045;766;13;898
1675641045;516;13;1457
1675641045;37;13;1498
1675641045;785;13;467
1675641045;147;13;815
1675641045;90;13;569
1675641045;271;13;1400
1675641045;417;13;712
1675641045;704;13;1426
1675641045;299;13;1385
1675641045;307;13;1470
1675641045;547;13;406
1675641045;335;13;1282
1675641045;215;13;98
1675641045;300;13;685
1675641045;606;13;531
1675641045;74;13;277
1675641045;627;13;1408
1675641045;91;13;851
1675641045;19;13;743
1675641045;356;13;10
1675641045;80;13;380
1675641045;511;13;613
1675641045;512;13;1489
1675641045;4;13;641
1675641045;584;13;334
1675641045;129;13;840
1675641045;346;13;722
1675641045;318;13;1000
1675641045;121;13;619
1675641045;589;13;438
1675641045;43;13;37
1675641045;506;13;1386
1675641045;782;13;786
1675641045;109;13;864
1675641045;10;13;1381
1675641045;694;13;1401
1675641045;789;13;659
1675641045;272;13;1143
1675641045;275;13;1362
1675641045;244;13;1498
1675641045;488;13;1457
1675641045;772;13;545
1675641045;411;13;74
1675641045;391;13;918
1675641045;381;13;3
1675641045;580;13;1342
1675641045;457;13;21
1675641045;162;13;250
1675641045;395;13;1469
1675641045;62;13;534
1675641045;369;13;511
1675641045;733;13;1000
1675641045;564;13;233
1675641045;730;13;1137
1675641045;484;13;89
1675641045;577;13;251
1675641045;504;13;885
1675641045;25;13;450
1675641045;460;13;618
1675641045;758;13;474
1675641045;681;13;499
1675641045;600;13;1306
1675641045;740;13;748
1675641045;492;13;1101
1675641045;775;13;869
1675641045;605;13;1055
1675641045;779;13;897
1675641045;445;13;516
1675641045;812;13;373
1675641045;689;13;845
1675641045;767;13;1423
1675641045;590;13;969
1675641045;243;13;862
1675641045;781;13;840
1675641045;66;13;748
1675641045;136;13;1336
1675641045;663;13;1070
1675641045;837;13;1439
1675641045;632;13;440
1675641045;280;13;303
1675641045;281;13;110
1675641045;56;13;60
1675641045;808;13;1319
1675641045;806;13;283
1675641045;117;13;356
1675641045;447;13;1120
1675641045;148;13;394
1675641045;491;13;1353
1675641045;255;13;606
1675641045;58;13;649
