1675727445;789;22;1394
1675727445;627;22;562
1675727445;32;22;757
1675727445;677;22;916
1675727445;457;22;322
1675727445;514;22;14
1675727445;773;22;172
1675727445;472;22;1200
1675727445;197;22;1327
1675727445;646;22;423
1675727445;751;22;1375
1675727445;21;22;153
1675727445;732;22;312
1675727445;491;22;740
1675727445;753;22;124
1675727445;812;22;771
1675727445;243;22;1226
1675727445;414;22;349
1675727445;477;22;769
1675727445;132;22;1245
1675727445;599;22;836
1675727445;710;22;1070
1675727445;72;22;1382
1675727445;162;22;548
1675727445;349;22;431
1675727445;496;22;315
1675727445;346;22;621
1675727445;603;22;71
1675727445;371;22;608
1675727445;261;22;1337
1675727445;842;22;1207
1675727445;729;22;61
1675727445;81;22;10
1675727445;67;22;848
1675727445;146;22;1022
1675727445;451;22;33
1675727445;235;22;750
1675727445;274;22;1017
1675727445;122;22;538
1675727445;296;22;1288
1675727445;385;22;297
1675727445;187;22;271
1675727445;634;22;1391
1675727445;541;22;516
1675727445;211;22;244
1675727445;687;22;676
1675727445;492;22;996
1675727445;431;22;219
1675727445;790;22;1377
1675727445;731;22;464
1675727445;263;22;1374
1675727445;734;22;1445
1675727445;686;22;711
1675727445;249;22;666
1675727445;210;22;895
1675727445;255;22;1006
1675727445;34;22;85
1675727445;664;22;530
1675727445;143;22;1343
1675727445;303;22;777
1675727445;204;22;1174
1675727445;41;22;47
1675727445;509;22;1417
1675727445;787;22;958
1675727445;269;22;637
1675727445;711;22;113
1675727445;233;22;1096
1675727445;444;22;744
1675727445;194;22;1013
1675727445;215;22;746
1675727445;829;22;1500
1675727445;811;22;315
1675727445;26;22;562
1675727445;338;22;1286
1675727445;247;22;108
1675727445;450;22;220
1675727445;40;22;219
1675727445;184;22;201
1675727445;698;22;326
1675727445;714;22;226
1675727445;352;22;876
1675727445;726;22;353
1675727445;800;22;561
1675727445;408;22;529
1675727445;564;22;647
1675727445;2;22;1059
1675727445;200;22;1204
1675727445;423;22;1082
1675727445;95;22;354
1675727445;788;22;944
1675727445;130;22;1347
1675727445;402;22;512
1675727445;642;22;1474
1675727445;766;22;950
1675727445;434;22;1435
1675727445;37;22;575
1675727445;176;22;1042
1675727445;373;22;1220
1675727445;652;22;1066
1675727445;654;22;366
1675727445;716;22;647
1675727445;550;22;466
1675727445;669;22;990
1675727445;819;22;1119
1675727445;747;22;47
1675727445;417;22;770
1675727445;61;22;283
1675727445;74;22;432
1675727445;666;22;853
1675727445;808;22;853
1675727445;644;22;92
1675727445;295;22;366
1675727445;365;22;259
1675727445;149;22;483
1675727445;709;22;265
1675727445;79;22;727
1675727445;815;22;104
1675727445;665;22;17
